"";"plot";"x_quadrat";"y_quadrat";"tree_ID";"Statut";"genus";"species";"planting_date";"banana";"panicum";"cedrela";"cover";"delay"
"4290";10;"52,5";"17,5";"10_321";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4291";10;"52,5";"21";"10_322";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4292";10;"52,5";"24,5";"10_323";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4293";10;"52,5";"28";"10_324";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4294";10;"52,5";"31,5";"10_325";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4295";10;"52,5";"35";"10_326";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4296";10;"52,5";"38,5";"10_327";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4297";10;"52,5";"42";"10_328";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4298";10;"52,5";"45,5";"10_329";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4299";10;"52,5";"49";"10_330";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4300";10;"52,5";"52,5";"10_331";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4301";10;"52,5";"56";"10_332";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4302";10;"52,5";"59,5";"10_333";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4303";10;"52,5";"63";"10_334";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4304";10;"52,5";"66,5";"10_335";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4305";10;"52,5";"70";"10_336";1;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4306";10;"56";"0";"10_337";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4307";10;"56";"3,5";"10_338";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4308";10;"56";"7";"10_339";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4309";10;"56";"10,5";"10_340";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4310";10;"56";"14";"10_341";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4311";10;"56";"17,5";"10_342";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4312";10;"56";"21";"10_343";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4313";10;"56";"24,5";"10_344";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4314";10;"56";"28";"10_345";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4315";10;"56";"31,5";"10_346";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4316";10;"56";"35";"10_347";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4317";10;"56";"38,5";"10_348";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4318";10;"56";"42";"10_349";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4319";10;"56";"45,5";"10_350";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4320";10;"56";"49";"10_351";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4321";10;"56";"52,5";"10_352";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4322";10;"56";"56";"10_353";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4323";10;"56";"59,5";"10_354";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4324";10;"56";"63";"10_355";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4325";10;"56";"66,5";"10_356";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4326";10;"56";"70";"10_357";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4327";10;"59,5";"0";"10_358";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4328";10;"59,5";"3,5";"10_359";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4329";10;"59,5";"7";"10_360";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4330";10;"59,5";"10,5";"10_361";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4331";10;"59,5";"14";"10_362";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4332";10;"59,5";"17,5";"10_363";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4333";10;"59,5";"21";"10_364";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4334";10;"59,5";"24,5";"10_365";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4335";10;"59,5";"28";"10_366";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4336";10;"59,5";"31,5";"10_367";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4337";10;"59,5";"35";"10_368";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4338";10;"59,5";"38,5";"10_369";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4339";10;"59,5";"42";"10_370";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4340";10;"59,5";"45,5";"10_371";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4341";10;"59,5";"49";"10_372";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4342";10;"59,5";"52,5";"10_373";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4343";10;"59,5";"56";"10_374";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4344";10;"59,5";"59,5";"10_375";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4345";10;"59,5";"63";"10_376";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4346";10;"59,5";"66,5";"10_377";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4347";10;"59,5";"70";"10_378";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4348";10;"63";"0";"10_379";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4349";10;"63";"3,5";"10_380";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4350";10;"63";"7";"10_381";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4351";10;"63";"10,5";"10_382";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4352";10;"63";"14";"10_383";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4353";10;"63";"17,5";"10_384";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4354";10;"63";"21";"10_385";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4355";10;"63";"24,5";"10_386";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4356";10;"63";"28";"10_387";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4357";10;"63";"31,5";"10_388";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4358";10;"63";"35";"10_389";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4359";10;"63";"38,5";"10_390";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4360";10;"63";"42";"10_391";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4361";10;"63";"45,5";"10_392";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4362";10;"63";"49";"10_393";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4363";10;"63";"52,5";"10_394";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4364";10;"63";"56";"10_395";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4365";10;"63";"59,5";"10_396";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4366";10;"63";"63";"10_397";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4367";10;"63";"66,5";"10_398";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4368";10;"63";"70";"10_399";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4369";10;"66,5";"0";"10_400";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4370";10;"66,5";"3,5";"10_401";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4371";10;"66,5";"7";"10_402";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4372";10;"66,5";"10,5";"10_403";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4373";10;"66,5";"14";"10_404";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4374";10;"66,5";"17,5";"10_405";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4375";10;"66,5";"21";"10_406";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4376";10;"66,5";"24,5";"10_407";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4377";10;"66,5";"28";"10_408";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4378";10;"66,5";"31,5";"10_409";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4379";10;"66,5";"35";"10_410";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4380";10;"66,5";"38,5";"10_411";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4381";10;"66,5";"42";"10_412";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4382";10;"66,5";"45,5";"10_413";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4383";10;"66,5";"49";"10_414";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4384";10;"66,5";"52,5";"10_415";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4385";10;"66,5";"56";"10_416";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4386";10;"66,5";"59,5";"10_417";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4387";10;"66,5";"63";"10_418";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4388";10;"66,5";"66,5";"10_419";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4389";10;"66,5";"70";"10_420";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4390";10;"70";"0";"10_421";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4391";10;"70";"3,5";"10_422";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4392";10;"70";"7";"10_423";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4393";10;"70";"10,5";"10_424";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4394";10;"70";"14";"10_425";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4395";10;"70";"17,5";"10_426";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4396";10;"70";"21";"10_427";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4397";10;"70";"24,5";"10_428";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4398";10;"70";"28";"10_429";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4399";10;"70";"31,5";"10_430";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4400";10;"70";"35";"10_431";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4401";10;"70";"38,5";"10_432";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4402";10;"70";"42";"10_433";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4403";10;"70";"45,5";"10_434";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4404";10;"70";"49";"10_435";1;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4405";10;"70";"52,5";"10_436";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4406";10;"70";"56";"10_437";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4407";10;"70";"59,5";"10_438";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4408";10;"70";"63";"10_439";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4409";10;"70";"66,5";"10_440";0;"Celtis";"zenkeri";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4410";10;"70";"70";"10_441";0;"Gambeya";"africana";2019-07-15;1;0,4;0,1;0,964;0,293577981651376
"4411";11;"0";"0";"11_1";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4412";11;"0";"3,5";"11_2";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4413";11;"0";"7";"11_3";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4414";11;"0";"10,5";"11_4";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4415";11;"0";"14";"11_5";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4416";11;"0";"17,5";"11_6";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4417";11;"0";"21";"11_7";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4418";11;"0";"24,5";"11_8";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4419";11;"0";"28";"11_9";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4420";11;"0";"31,5";"11_10";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4421";11;"0";"35";"11_11";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4422";11;"0";"38,5";"11_12";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4423";11;"0";"42";"11_13";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4424";11;"0";"45,5";"11_14";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4425";11;"0";"49";"11_15";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4426";11;"0";"52,5";"11_16";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4427";11;"0";"56";"11_17";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4428";11;"0";"59,5";"11_18";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4429";11;"0";"63";"11_19";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4430";11;"0";"66,5";"11_20";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4431";11;"0";"70";"11_21";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4432";11;"3,5";"0";"11_22";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4433";11;"3,5";"3,5";"11_23";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4434";11;"3,5";"7";"11_24";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4435";11;"3,5";"10,5";"11_25";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4436";11;"3,5";"14";"11_26";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4437";11;"3,5";"17,5";"11_27";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4438";11;"3,5";"21";"11_28";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4439";11;"3,5";"24,5";"11_29";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4440";11;"3,5";"28";"11_30";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4441";11;"3,5";"31,5";"11_31";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4442";11;"3,5";"35";"11_32";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4443";11;"3,5";"38,5";"11_33";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4444";11;"3,5";"42";"11_34";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4445";11;"3,5";"45,5";"11_35";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4446";11;"3,5";"49";"11_36";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4447";11;"3,5";"52,5";"11_37";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4448";11;"3,5";"56";"11_38";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4449";11;"3,5";"59,5";"11_39";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4450";11;"3,5";"63";"11_40";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4451";11;"3,5";"66,5";"11_41";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4452";11;"3,5";"70";"11_42";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4453";11;"7";"0";"11_43";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4454";11;"7";"3,5";"11_44";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4455";11;"7";"7";"11_45";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4456";11;"7";"10,5";"11_46";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4457";11;"7";"14";"11_47";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4458";11;"7";"17,5";"11_48";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4459";11;"7";"21";"11_49";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4460";11;"7";"24,5";"11_50";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4461";11;"7";"28";"11_51";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4462";11;"7";"31,5";"11_52";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4463";11;"7";"35";"11_53";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4464";11;"7";"38,5";"11_54";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4465";11;"7";"42";"11_55";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4466";11;"7";"45,5";"11_56";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4467";11;"7";"49";"11_57";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4468";11;"7";"52,5";"11_58";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4469";11;"7";"56";"11_59";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4470";11;"7";"59,5";"11_60";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4471";11;"7";"63";"11_61";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4472";11;"7";"66,5";"11_62";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4473";11;"7";"70";"11_63";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4474";11;"10,5";"0";"11_64";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4475";11;"10,5";"3,5";"11_65";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4476";11;"10,5";"7";"11_66";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4477";11;"10,5";"10,5";"11_67";1;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4478";11;"10,5";"14";"11_68";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4479";11;"10,5";"17,5";"11_69";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4480";11;"10,5";"21";"11_70";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4481";11;"10,5";"24,5";"11_71";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4482";11;"10,5";"28";"11_72";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4483";11;"10,5";"31,5";"11_73";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4484";11;"10,5";"35";"11_74";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4485";11;"10,5";"38,5";"11_75";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4486";11;"10,5";"42";"11_76";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4487";11;"10,5";"45,5";"11_77";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4488";11;"10,5";"49";"11_78";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4489";11;"10,5";"52,5";"11_79";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4490";11;"10,5";"56";"11_80";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4491";11;"10,5";"59,5";"11_81";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4492";11;"10,5";"63";"11_82";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4493";11;"10,5";"66,5";"11_83";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4494";11;"10,5";"70";"11_84";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4495";11;"14";"0";"11_85";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4496";11;"14";"3,5";"11_86";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4497";11;"14";"7";"11_87";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4498";11;"14";"10,5";"11_88";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4499";11;"14";"14";"11_89";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4500";11;"14";"17,5";"11_90";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4501";11;"14";"21";"11_91";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4502";11;"14";"24,5";"11_92";1;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4503";11;"14";"28";"11_93";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4504";11;"14";"31,5";"11_94";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4505";11;"14";"35";"11_95";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4506";11;"14";"38,5";"11_96";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4507";11;"14";"42";"11_97";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4508";11;"14";"45,5";"11_98";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4509";11;"14";"49";"11_99";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4510";11;"14";"52,5";"11_100";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4511";11;"14";"56";"11_101";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4512";11;"14";"59,5";"11_102";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4513";11;"14";"63";"11_103";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4514";11;"14";"66,5";"11_104";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4515";11;"14";"70";"11_105";0;"Antiaris";"africana";2019-07-25;1;0,6;0,3;1;0,385321100917431
"4516";11;"17,5";"0";"11_106";0;"Terminalia";"ivorensis";2019-07-25;1;0,6;0,3;1;0,385321100917431
